,Beach_Name,Measurement_Date_And_Time,Water_Temperature,Turbidity,Transducer_Depth,Wave_Height,Wave_Period,Battery_Life,Measurement_ID,Metrics,Is_Exception
32740,Ohio Street Beach,2017-07-20T09:00:00,22.6,1.22,,0.187,3.0,9.9,OhioStreetBeach201707200900,746.38,1
32741,Ohio Street Beach,2017-07-20T10:00:00,22.7,1.36,,0.187,3.0,9.9,OhioStreetBeach201707201000,748.94,1
32742,Ohio Street Beach,2017-07-20T11:00:00,23.1,2.7,,0.187,3.0,9.9,OhioStreetBeach201707201100,762.3,1
32743,Ohio Street Beach,2017-07-20T12:00:00,23.7,2.31,,0.187,3.0,13.3,OhioStreetBeach201707201200,772.74,1
32744,Ohio Street Beach,2017-07-20T13:00:00,24.0,1.58,,0.187,3.0,13.2,OhioStreetBeach201707201300,775.8199999999999,1
32745,Calumet Beach,2016-09-10T13:00:00,21.9,1.34,,0.177,3.0,10.5,CalumetBeach201609101300,717.86,1
32746,Montrose Beach,2016-09-10T13:00:00,21.7,4.221280304548187,,0.232,3.0,10.1,MontroseBeach201609101300,807.8851212181928,1
32747,Ohio Street Beach,2016-09-10T13:00:00,22.0,7.818610664091836,,0.157,3.0,10.9,OhioStreetBeach201609101300,715.7744426563673,1
32748,Calumet Beach,2016-09-10T14:00:00,22.1,1.41,,0.212,3.0,10.5,CalumetBeach201609101400,774.64,1
32749,Montrose Beach,2016-09-10T14:00:00,21.7,4.221280304548187,,0.252,3.0,10.0,MontroseBeach201609101400,837.8851212181928,1
32750,Ohio Street Beach,2016-09-10T14:00:00,22.1,7.818610664091836,,0.217,2.0,10.9,OhioStreetBeach201609101400,804.7744426563673,1
32751,Calumet Beach,2016-09-10T16:00:00,22.3,1.54,,0.234,3.0,10.5,CalumetBeach201609101600,812.1600000000001,1
32752,Montrose Beach,2016-09-10T16:00:00,21.8,4.221280304548187,,0.286,3.0,10.0,MontroseBeach201609101600,890.8851212181927,1
32753,Ohio Street Beach,2016-09-10T16:00:00,22.1,7.818610664091836,,0.203,4.0,10.9,OhioStreetBeach201609101600,789.7744426563673,1
32754,Calumet Beach,2016-09-10T18:00:00,22.2,2.14,,0.297,5.0,10.5,CalumetBeach201609101800,913.06,1
32755,Montrose Beach,2016-09-10T18:00:00,21.7,0.01,,0.278,4.0,10.0,MontroseBeach201609101800,863.0400000000001,1
32756,Ohio Street Beach,2016-09-10T18:00:00,22.0,7.818610664091836,,0.215,3.0,10.9,OhioStreetBeach201609101800,802.7744426563673,1
32757,Calumet Beach,2016-09-10T21:00:00,21.8,1.56,,0.296,4.0,10.4,CalumetBeach201609102100,898.24,1
32758,Montrose Beach,2016-09-10T21:00:00,21.3,4.221280304548187,,0.304,5.0,10.0,MontroseBeach201609102100,913.8851212181928,1
32759,Ohio Street Beach,2016-09-10T21:00:00,21.7,2.44,,0.246,4.0,10.9,OhioStreetBeach201609102100,824.76,1
32760,Calumet Beach,2016-09-11T08:00:00,21.1,2.27,,0.1525533095521205,3.532434931959308,10.4,CalumetBeach201609110800,670.5072691240586,1
32761,Montrose Beach,2016-09-11T08:00:00,20.6,5.64,,0.399,7.0,9.9,MontroseBeach201609110800,1054.06,1
32762,Ohio Street Beach,2016-09-11T08:00:00,20.8,2.66,,0.223,3.4649537733820686,10.8,OhioStreetBeach201609110800,771.5348613201462,1
32763,Calumet Beach,2016-09-11T18:00:00,22.0,1.8869261266023523,,0.1525533095521205,3.532434931959308,10.4,CalumetBeach201609111800,686.9749736304681,1
32764,Montrose Beach,2016-09-11T18:00:00,21.7,0.44,,0.255,6.0,9.9,MontroseBeach201609111800,836.26,1
32765,Ohio Street Beach,2016-09-11T18:00:00,21.6,4.8,,0.185,3.4649537733820686,10.8,OhioStreetBeach201609111800,739.0948613201463,1
32766,Calumet Beach,2016-09-11T21:00:00,21.8,1.8869261266023523,,0.29,5.0,10.4,CalumetBeach201609112100,893.5477045064093,1
32767,Montrose Beach,2016-09-11T21:00:00,21.3,0.14,,0.213,6.0,9.9,MontroseBeach201609112100,764.06,1
32768,Ohio Street Beach,2016-09-11T21:00:00,21.3,3.73,,0.156,3.4649537733820686,10.8,OhioStreetBeach201609112100,685.3148613201463,1
32769,Calumet Beach,2016-09-12T03:00:00,21.3,2.19,,0.287,3.0,10.4,CalumetBeach201609120300,874.26,1
32770,Montrose Beach,2016-09-12T03:00:00,20.7,0.16,,0.159,4.0,9.9,MontroseBeach201609120300,665.14,1
32771,Ohio Street Beach,2016-09-12T03:00:00,20.9,2.4,,0.148,3.0,10.8,OhioStreetBeach201609120300,658.6,1
32772,Calumet Beach,2016-09-13T12:00:00,22.0,1.16,,0.129,3.0,10.3,CalumetBeach201609131200,647.14,1
32773,Montrose Beach,2016-09-13T12:00:00,21.4,4.221280304548187,,0.108,4.33062740781508,9.6,MontroseBeach201609131200,619.8770034416381,1
32774,Ohio Street Beach,2016-09-13T12:00:00,21.8,1.59,,0.094,2.0,10.7,OhioStreetBeach201609131200,589.36,1
32775,Ohio Street Beach,2017-06-14T01:00:00,17.5,0.68,,0.187,3.0,10.3,OhioStreetBeach201706140100,642.22,1
32776,Calumet Beach,2016-09-10T22:00:00,21.7,1.76,,0.298,4.0,10.4,CalumetBeach201609102200,900.04,1
32777,Montrose Beach,2016-09-10T22:00:00,21.3,4.221280304548187,,0.327,7.0,10.0,MontroseBeach201609102200,954.3851212181928,1
32778,Ohio Street Beach,2016-09-10T22:00:00,21.5,4.76,,0.243,4.0,10.9,OhioStreetBeach201609102200,825.54,1
32779,Calumet Beach,2016-09-10T23:00:00,21.6,2.92,,0.1525533095521205,4.0,10.4,CalumetBeach201609102300,684.5099643281808,1
32780,Montrose Beach,2016-09-10T23:00:00,21.2,4.221280304548187,,0.361,5.0,10.0,MontroseBeach201609102300,997.3851212181928,1
32781,Ohio Street Beach,2016-09-10T23:00:00,21.3,3.58,,0.281,4.0,10.9,OhioStreetBeach201609102300,873.82,1
32782,Calumet Beach,2016-09-11T00:00:00,21.6,2.7,,0.1525533095521205,5.0,10.4,CalumetBeach201609112400,686.6299643281807,1
32783,Montrose Beach,2016-09-11T00:00:00,21.1,4.221280304548187,,0.359,7.0,9.7,MontroseBeach201609112400,998.3851212181928,1
32784,Ohio Street Beach,2016-09-11T00:00:00,21.4,3.62,,0.259,4.0,10.8,OhioStreetBeach201609112400,842.98,1
32785,Calumet Beach,2016-09-11T02:00:00,21.5,2.91,,0.1525533095521205,3.532434931959308,10.4,CalumetBeach201609110200,681.0672691240586,1
32786,Montrose Beach,2016-09-11T02:00:00,20.8,4.221280304548187,,0.404,7.0,10.0,MontroseBeach201609110200,1059.8851212181928,1
32787,Ohio Street Beach,2016-09-11T02:00:00,21.4,1.86,,0.238,3.4649537733820686,10.8,OhioStreetBeach201609110200,802.8348613201463,1
32788,Calumet Beach,2016-09-11T03:00:00,21.4,2.69,,0.31,3.532434931959308,10.4,CalumetBeach201609110300,914.3573047958779,1
32789,Montrose Beach,2016-09-11T03:00:00,21.0,4.221280304548187,,0.38,5.0,10.0,MontroseBeach201609110300,1021.8851212181928,1
32790,Ohio Street Beach,2016-09-11T03:00:00,21.3,3.62,,0.233,3.4649537733820686,10.8,OhioStreetBeach201609110300,800.3748613201462,1
32791,Calumet Beach,2016-09-11T04:00:00,21.3,2.41,,0.31,3.532434931959308,10.4,CalumetBeach201609110400,911.2373047958779,1
32792,Montrose Beach,2016-09-11T04:00:00,21.0,4.221280304548187,,0.385,7.0,9.9,MontroseBeach201609110400,1035.3851212181928,1
32793,Ohio Street Beach,2016-09-11T04:00:00,21.1,7.818610664091836,,0.233,3.4649537733820686,10.8,OhioStreetBeach201609110400,813.1693039765136,1
32794,Calumet Beach,2016-09-11T05:00:00,21.2,2.3,,0.306,3.532434931959308,10.4,CalumetBeach201609110500,902.797304795878,1
32795,Montrose Beach,2016-09-11T05:00:00,20.9,0.01,,0.418,8.0,9.9,MontroseBeach201609110500,1069.04,1
32796,Ohio Street Beach,2016-09-11T05:00:00,21.0,5.09,,0.228,3.4649537733820686,10.8,OhioStreetBeach201609110500,792.7548613201462,1
32797,Calumet Beach,2016-09-11T07:00:00,21.0,2.0,,0.1525533095521205,3.532434931959308,10.4,CalumetBeach201609110700,667.4272691240586,1
32798,Montrose Beach,2016-09-11T07:00:00,20.6,3.51,,0.439,7.0,9.9,MontroseBeach201609110700,1105.54,1
32799,Ohio Street Beach,2016-09-11T07:00:00,20.8,2.2,,0.234,3.4649537733820686,10.8,OhioStreetBeach201609110700,786.1948613201462,1
32800,Calumet Beach,2016-09-11T17:00:00,22.2,3.55,,0.1525533095521205,3.532434931959308,10.4,CalumetBeach201609111700,697.6272691240587,1
32801,Montrose Beach,2016-09-11T17:00:00,21.8,0.37,,0.259,6.0,9.9,MontroseBeach201609111700,843.98,1
32802,Ohio Street Beach,2016-09-11T17:00:00,21.7,4.99,,0.196,3.4649537733820686,10.8,OhioStreetBeach201609111700,758.3548613201463,1
32803,Ohio Street Beach,2017-06-14T02:00:00,17.5,0.83,,0.187,3.0,10.3,OhioStreetBeach201706140200,642.8199999999999,1
32804,Ohio Street Beach,2017-06-14T12:00:00,17.9,1.05,,0.187,3.0,10.3,OhioStreetBeach201706141200,651.7,1
32805,Calumet Beach,2016-09-11T22:00:00,21.7,2.75,,0.1525533095521205,2.0,10.4,CalumetBeach201609112200,679.8299643281807,1
32806,Montrose Beach,2016-09-11T22:00:00,21.1,0.09,,0.195,6.0,9.9,MontroseBeach201609112200,732.86,1
32807,Ohio Street Beach,2016-09-11T22:00:00,21.3,3.28,,0.145,3.4649537733820686,10.8,OhioStreetBeach201609112200,667.0148613201462,1
32808,Calumet Beach,2016-09-12T00:00:00,21.5,2.98,,0.295,2.0,10.4,CalumetBeach201609122400,890.4200000000001,1
32809,Montrose Beach,2016-09-12T00:00:00,21.1,0.04,,0.168,5.0,9.9,MontroseBeach201609122400,689.1600000000001,1
32810,Ohio Street Beach,2016-09-12T00:00:00,21.0,2.95,,0.167,3.0,10.8,OhioStreetBeach201609122400,691.3000000000001,1
32811,Calumet Beach,2016-09-11T10:00:00,21.4,2.36,,0.1525533095521205,3.532434931959308,10.4,CalumetBeach201609111000,676.8672691240587,1
32812,Montrose Beach,2016-09-11T10:00:00,20.9,2.25,,0.416,8.0,9.9,MontroseBeach201609111000,1075.0,1
32813,Ohio Street Beach,2016-09-11T10:00:00,21.2,3.23,,0.238,3.4649537733820686,10.8,OhioStreetBeach201609111000,804.3148613201463,1
32814,Calumet Beach,2016-09-11T11:00:00,21.7,2.44,,0.306,3.532434931959308,10.4,CalumetBeach201609111100,913.3573047958779,1
32815,Montrose Beach,2016-09-11T11:00:00,21.2,3.42,,0.413,7.0,9.9,MontroseBeach201609111100,1078.18,1
32816,Ohio Street Beach,2016-09-11T11:00:00,21.4,2.36,,0.218,3.4649537733820686,10.8,OhioStreetBeach201609111100,774.8348613201463,1
32817,Calumet Beach,2016-09-11T13:00:00,22.4,2.78,,0.316,3.532434931959308,10.4,CalumetBeach201609111300,943.7173047958779,1
32818,Montrose Beach,2016-09-11T13:00:00,21.9,4.221280304548187,,0.332,6.0,9.9,MontroseBeach201609111300,970.8851212181928,1
32819,Ohio Street Beach,2016-09-11T13:00:00,21.8,2.3,,0.218,5.0,10.8,OhioStreetBeach201609111300,787.2,1
32820,Calumet Beach,2016-09-11T14:00:00,22.8,3.62,,0.1525533095521205,3.0,10.4,CalumetBeach201609111400,708.3099643281807,1
32821,Montrose Beach,2016-09-11T14:00:00,22.0,0.18,,0.319,8.0,9.9,MontroseBeach201609111400,943.22,1
32822,Ohio Street Beach,2016-09-11T14:00:00,22.1,2.59,,0.238,3.4649537733820686,10.8,OhioStreetBeach201609111400,819.7548613201462,1
32823,Calumet Beach,2016-09-11T15:00:00,22.6,1.8869261266023523,,0.1525533095521205,3.532434931959308,10.4,CalumetBeach201609111500,698.9749736304681,1
32824,Montrose Beach,2016-09-11T15:00:00,21.8,1.35,,0.306,7.0,9.9,MontroseBeach201609111500,921.4,1
32825,Ohio Street Beach,2016-09-11T15:00:00,22.3,5.23,,0.217,3.4649537733820686,10.8,OhioStreetBeach201609111500,802.8148613201463,1
32826,Calumet Beach,2016-09-11T16:00:00,22.3,3.54,,0.281,3.532434931959308,10.4,CalumetBeach201609111600,892.257304795878,1
32827,Montrose Beach,2016-09-11T16:00:00,21.8,0.27,,0.26,7.0,9.9,MontroseBeach201609111600,848.0799999999999,1
32828,Ohio Street Beach,2016-09-11T16:00:00,22.2,3.86,,0.206,3.4649537733820686,10.8,OhioStreetBeach201609111600,778.8348613201463,1
32829,Calumet Beach,2016-09-11T19:00:00,22.1,1.8869261266023523,,0.1525533095521205,3.532434931959308,10.4,CalumetBeach201609111900,688.9749736304681,1
32830,Montrose Beach,2016-09-11T19:00:00,21.6,0.1,,0.229,6.0,9.9,MontroseBeach201609111900,793.9,1
32831,Ohio Street Beach,2016-09-11T19:00:00,21.4,3.29,,0.187,3.4649537733820686,10.8,OhioStreetBeach201609111900,732.0548613201463,1
32832,Calumet Beach,2016-09-11T20:00:00,21.9,1.8869261266023523,,0.1525533095521205,3.532434931959308,10.4,CalumetBeach201609112000,684.9749736304681,1
32833,Montrose Beach,2016-09-11T20:00:00,21.4,0.23,,0.21,5.0,9.9,MontroseBeach201609112000,758.9200000000001,1
32834,Ohio Street Beach,2016-09-11T20:00:00,21.4,3.11,,0.161,3.4649537733820686,10.8,OhioStreetBeach201609112000,692.3348613201463,1
32835,Calumet Beach,2016-09-12T02:00:00,21.4,2.63,,0.1525533095521205,3.0,10.4,CalumetBeach201609120200,676.3499643281807,1
32836,Montrose Beach,2016-09-12T02:00:00,20.8,0.08,,0.165,5.0,9.9,MontroseBeach201609120200,678.8199999999999,1
32837,Ohio Street Beach,2016-09-12T02:00:00,20.9,3.28,,0.161,3.0,10.8,OhioStreetBeach201609120200,681.62,1
32838,Calumet Beach,2016-09-12T09:00:00,21.0,1.69,,0.196,3.0,10.3,CalumetBeach201609120900,729.76,1
32839,Montrose Beach,2016-09-12T09:00:00,20.4,4.221280304548187,,0.115,3.0,9.8,MontroseBeach201609120900,606.3851212181928,1
32840,Ohio Street Beach,2016-09-12T09:00:00,20.8,2.18,,0.133,3.0,10.8,OhioStreetBeach201609120900,633.22,1
32841,Calumet Beach,2016-09-12T12:00:00,21.5,1.69,,0.177,5.0,10.3,CalumetBeach201609121200,717.26,1
32842,Montrose Beach,2016-09-12T12:00:00,21.0,0.11,,0.121,4.0,9.8,MontroseBeach201609121200,613.94,1
32843,Ohio Street Beach,2016-09-12T12:00:00,21.2,1.95,,0.135,2.0,10.8,OhioStreetBeach201609121200,640.3,1
32844,Calumet Beach,2016-09-12T14:00:00,21.9,1.56,,0.227,2.0,10.3,CalumetBeach201609121400,790.74,1
32845,Montrose Beach,2016-09-12T14:00:00,21.4,0.01,,0.131,3.0,9.8,MontroseBeach201609121400,633.54,1
32846,Ohio Street Beach,2017-06-14T04:00:00,17.5,0.92,,0.187,3.0,10.3,OhioStreetBeach201706140400,643.1800000000001,1
32847,Ohio Street Beach,2017-06-14T06:00:00,17.1,1.44,,0.187,3.0,10.3,OhioStreetBeach201706140600,637.26,1
32848,Ohio Street Beach,2017-06-14T07:00:00,17.0,0.85,,0.187,3.0,10.3,OhioStreetBeach201706140700,632.9,1
32849,Ohio Street Beach,2017-06-14T08:00:00,17.2,0.86,,0.187,3.0,10.3,OhioStreetBeach201706140800,636.94,1
32850,Ohio Street Beach,2017-06-14T09:00:00,17.2,0.63,,0.187,3.0,10.3,OhioStreetBeach201706140900,636.02,1
32851,Ohio Street Beach,2017-06-14T10:00:00,17.5,0.63,,0.187,3.0,10.3,OhioStreetBeach201706141000,642.02,1
32852,Ohio Street Beach,2017-06-14T11:00:00,17.8,0.73,,0.187,3.0,10.2,OhioStreetBeach201706141100,648.4200000000001,1
32853,Ohio Street Beach,2017-06-14T13:00:00,17.4,0.82,,0.187,3.0,10.2,OhioStreetBeach201706141300,640.78,1
32854,Ohio Street Beach,2017-06-14T14:00:00,17.8,0.56,,0.187,3.0,10.2,OhioStreetBeach201706141400,647.74,1
32855,Ohio Street Beach,2017-06-14T15:00:00,17.3,0.86,,0.187,3.0,10.2,OhioStreetBeach201706141500,638.94,1
32856,Ohio Street Beach,2017-06-14T16:00:00,17.2,0.74,,0.187,3.0,10.2,OhioStreetBeach201706141600,636.46,1
32857,Ohio Street Beach,2017-06-14T18:00:00,17.2,0.52,,0.187,3.0,10.2,OhioStreetBeach201706141800,635.5799999999999,1
32858,Ohio Street Beach,2017-06-14T19:00:00,17.3,0.67,,0.187,3.0,10.2,OhioStreetBeach201706141900,638.1800000000001,1
32859,Ohio Street Beach,2017-06-14T20:00:00,17.3,0.79,,0.187,3.0,10.2,OhioStreetBeach201706142000,638.6600000000001,1
32860,Ohio Street Beach,2017-06-14T21:00:00,17.3,0.67,,0.187,3.0,10.2,OhioStreetBeach201706142100,638.1800000000001,1
32861,Ohio Street Beach,2017-06-14T22:00:00,17.3,0.7,,0.187,3.0,10.2,OhioStreetBeach201706142200,638.3,1
32862,Ohio Street Beach,2017-06-14T23:00:00,17.2,0.67,,0.187,3.0,10.2,OhioStreetBeach201706142300,636.1800000000001,1
32863,Ohio Street Beach,2017-06-15T00:00:00,17.3,1.1,,0.187,3.0,10.2,OhioStreetBeach201706152400,639.9,1
32864,Ohio Street Beach,2017-06-15T01:00:00,17.2,0.92,,0.187,3.0,10.2,OhioStreetBeach201706150100,637.1800000000001,1
32865,Ohio Street Beach,2017-06-15T02:00:00,17.1,0.85,,0.187,3.0,10.2,OhioStreetBeach201706150200,634.9,1
32866,Ohio Street Beach,2017-06-15T03:00:00,17.2,0.92,,0.187,3.0,10.2,OhioStreetBeach201706150300,637.1800000000001,1
32867,Ohio Street Beach,2017-06-15T04:00:00,17.3,0.6,,0.187,3.0,10.2,OhioStreetBeach201706150400,637.9,1
32868,Ohio Street Beach,2017-06-15T05:00:00,17.3,0.69,,0.187,3.0,10.2,OhioStreetBeach201706150500,638.26,1
32869,Ohio Street Beach,2017-06-15T06:00:00,17.3,0.7,,0.187,3.0,10.2,OhioStreetBeach201706150600,638.3,1
32870,Ohio Street Beach,2017-06-15T07:00:00,17.4,0.69,,0.187,3.0,10.2,OhioStreetBeach201706150700,640.26,1
32871,Ohio Street Beach,2017-06-15T08:00:00,17.4,0.6,,0.187,3.0,10.2,OhioStreetBeach201706150800,639.9,1
32872,Ohio Street Beach,2017-06-15T09:00:00,17.4,0.78,,0.187,3.0,10.2,OhioStreetBeach201706150900,640.62,1
32873,Ohio Street Beach,2017-06-15T10:00:00,17.7,0.84,,0.187,3.0,10.1,OhioStreetBeach201706151000,646.86,1
32874,Calumet Beach,2016-09-12T05:00:00,21.1,1.99,,0.23,3.0,10.4,CalumetBeach201609120500,783.96,1
32875,Montrose Beach,2016-09-12T05:00:00,20.7,0.15,,0.157,4.0,9.9,MontroseBeach201609120500,662.1,1
32876,Ohio Street Beach,2016-09-12T05:00:00,20.7,2.36,,0.138,3.0,10.8,OhioStreetBeach201609120500,639.44,1
32877,Calumet Beach,2016-09-12T06:00:00,21.1,1.86,,0.216,3.0,10.3,CalumetBeach201609120600,762.44,1
32878,Montrose Beach,2016-09-12T06:00:00,20.5,0.05,,0.141,4.0,9.8,MontroseBeach201609120600,633.6999999999999,1
32879,Ohio Street Beach,2016-09-12T06:00:00,20.7,2.11,,0.14,3.0,10.8,OhioStreetBeach201609120600,641.44,1
32880,Calumet Beach,2016-09-12T07:00:00,20.9,1.84,,0.21,3.0,10.3,CalumetBeach201609120700,749.36,1
32881,Montrose Beach,2016-09-12T07:00:00,20.3,4.221280304548187,,0.126,3.0,9.8,MontroseBeach201609120700,620.8851212181928,1
32882,Ohio Street Beach,2016-09-12T07:00:00,20.7,2.08,,0.139,3.0,10.8,OhioStreetBeach201609120700,639.82,1
32883,Calumet Beach,2016-09-12T23:00:00,21.7,1.41,,0.141,4.0,10.3,CalumetBeach201609122300,663.14,1
32884,Montrose Beach,2016-09-12T23:00:00,20.8,4.221280304548187,,0.104,5.0,9.7,MontroseBeach201609122300,603.8851212181928,1
32885,Ohio Street Beach,2016-09-12T23:00:00,20.8,2.01,,0.101,2.0,10.8,OhioStreetBeach201609122300,581.54,1
32886,Calumet Beach,2016-09-13T00:00:00,21.6,1.35,,0.147,2.0,10.3,CalumetBeach201609132400,663.9,1
32887,Montrose Beach,2016-09-13T00:00:00,20.8,4.221280304548187,,0.105,8.0,9.7,MontroseBeach201609132400,614.3851212181928,1
32888,Ohio Street Beach,2016-09-13T00:00:00,20.7,1.83,,0.107,2.0,10.8,OhioStreetBeach201609132400,587.8199999999999,1
32889,Ohio Street Beach,2017-06-15T14:00:00,20.1,0.78,,0.187,3.0,10.1,OhioStreetBeach201706151400,694.62,1
32890,Calumet Beach,2016-09-12T08:00:00,20.9,1.85,,0.184,3.0,10.3,CalumetBeach201609120800,710.4,1
32891,Montrose Beach,2016-09-12T08:00:00,20.2,4.221280304548187,,0.122,4.0,9.8,MontroseBeach201609120800,615.8851212181928,1
32892,Ohio Street Beach,2016-09-12T08:00:00,20.7,1.98,,0.136,3.0,10.8,OhioStreetBeach201609120800,634.9200000000001,1
32893,Calumet Beach,2016-09-12T10:00:00,21.1,1.66,,0.216,2.0,10.3,CalumetBeach201609121000,758.64,1
32894,Montrose Beach,2016-09-12T10:00:00,20.6,4.221280304548187,,0.123,3.0,9.8,MontroseBeach201609121000,622.3851212181928,1
32895,Ohio Street Beach,2016-09-12T10:00:00,20.9,2.11,,0.145,3.0,10.8,OhioStreetBeach201609121000,652.9399999999999,1
32896,Calumet Beach,2016-09-12T11:00:00,21.3,1.7,,0.187,2.0,10.3,CalumetBeach201609121100,719.3,1
32897,Montrose Beach,2016-09-12T11:00:00,20.8,4.221280304548187,,0.121,3.0,9.8,MontroseBeach201609121100,623.3851212181928,1
32898,Ohio Street Beach,2016-09-12T11:00:00,21.1,2.23,,0.131,3.0,10.8,OhioStreetBeach201609121100,636.4200000000001,1
32899,Calumet Beach,2016-09-12T13:00:00,21.7,1.59,,0.194,2.0,10.3,CalumetBeach201609121300,737.36,1
32900,Montrose Beach,2016-09-12T13:00:00,21.2,4.221280304548187,,0.138,3.0,9.8,MontroseBeach201609121300,656.8851212181928,1
32901,Ohio Street Beach,2016-09-12T13:00:00,21.3,1.83,,0.148,3.0,10.8,OhioStreetBeach201609121300,664.3199999999999,1
32902,Calumet Beach,2016-09-13T14:00:00,22.3,1.12,,0.133,2.0,10.3,CalumetBeach201609131400,655.98,1
32903,Montrose Beach,2016-09-13T14:00:00,22.0,4.221280304548187,,0.136,3.0,9.6,MontroseBeach201609131400,669.8851212181928,1
32904,Ohio Street Beach,2016-09-13T14:00:00,23.4,1.59,,0.099,3.0,10.7,OhioStreetBeach201609131400,631.86,1
32905,Ohio Street Beach,2017-06-15T11:00:00,18.8,0.53,,0.187,3.0,10.1,OhioStreetBeach201706151100,667.62,1
32906,Ohio Street Beach,2017-06-15T12:00:00,19.1,0.59,,0.187,3.0,10.1,OhioStreetBeach201706151200,673.86,1
32907,Ohio Street Beach,2017-06-15T13:00:00,19.9,0.61,,0.187,3.0,10.1,OhioStreetBeach201706151300,689.94,1
32908,Ohio Street Beach,2017-06-15T15:00:00,19.7,0.88,,0.187,3.0,10.1,OhioStreetBeach201706151500,687.02,1
32909,Ohio Street Beach,2017-06-15T16:00:00,19.4,0.94,,0.187,3.0,10.1,OhioStreetBeach201706151600,681.26,1
32910,Ohio Street Beach,2017-06-15T17:00:00,19.2,1.07,,0.187,3.0,10.1,OhioStreetBeach201706151700,677.78,1
32911,Ohio Street Beach,2017-06-15T18:00:00,18.3,1.01,,0.187,3.0,10.1,OhioStreetBeach201706151800,659.54,1
32912,Ohio Street Beach,2017-06-15T19:00:00,17.6,0.92,,0.187,3.0,10.1,OhioStreetBeach201706151900,645.1800000000001,1
32913,Ohio Street Beach,2017-06-15T20:00:00,17.3,0.89,,0.187,3.0,10.1,OhioStreetBeach201706152000,639.06,1
32914,Ohio Street Beach,2017-06-15T21:00:00,17.1,0.82,,0.187,3.0,10.1,OhioStreetBeach201706152100,634.78,1
32915,Ohio Street Beach,2017-06-15T22:00:00,17.2,0.75,,0.187,3.0,10.1,OhioStreetBeach201706152200,636.5,1
32916,Ohio Street Beach,2017-06-15T23:00:00,17.1,0.85,,0.187,3.0,10.1,OhioStreetBeach201706152300,634.9,1
32917,Ohio Street Beach,2017-06-16T00:00:00,17.2,0.77,,0.187,3.0,10.1,OhioStreetBeach201706162400,636.5799999999999,1
32918,Ohio Street Beach,2017-06-16T01:00:00,17.3,0.74,,0.187,3.0,10.1,OhioStreetBeach201706160100,638.46,1
32919,Ohio Street Beach,2017-06-16T02:00:00,17.3,0.7,,0.187,3.0,10.1,OhioStreetBeach201706160200,638.3,1
32920,Ohio Street Beach,2016-09-12T14:00:00,21.5,2.09,,0.143,3.0,10.8,OhioStreetBeach201609121400,661.86,1
32921,Ohio Street Beach,2017-06-16T03:00:00,17.3,0.72,,0.187,3.0,10.1,OhioStreetBeach201706160300,638.38,1
32922,Ohio Street Beach,2017-07-10T14:00:00,22.7,2.13,,0.187,3.0,10.8,OhioStreetBeach201707101400,752.02,1
32923,Ohio Street Beach,2017-07-20T14:00:00,24.8,1.4,,0.187,3.0,13.2,OhioStreetBeach201707201400,791.1,1
32924,Ohio Street Beach,2017-07-25T17:00:00,23.7,2.21,,0.187,3.0,11.8,OhioStreetBeach201707251700,772.3399999999999,1
32925,Ohio Street Beach,2017-07-28T06:00:00,22.5,3.94,,0.187,3.0,11.6,OhioStreetBeach201707280600,755.26,1
32926,Ohio Street Beach,2017-07-28T07:00:00,22.4,4.15,,0.187,3.0,11.6,OhioStreetBeach201707280700,754.1,1
32927,Ohio Street Beach,2017-07-28T08:00:00,22.4,4.63,,0.187,3.0,11.6,OhioStreetBeach201707280800,756.02,1
32928,Ohio Street Beach,2017-07-28T09:00:00,22.6,4.75,,0.187,3.0,11.6,OhioStreetBeach201707280900,760.5,1
32929,Ohio Street Beach,2017-07-28T10:00:00,22.9,3.78,,0.187,3.0,11.6,OhioStreetBeach201707281000,762.62,1
32930,Ohio Street Beach,2017-07-28T11:00:00,23.3,4.69,,0.187,3.0,11.6,OhioStreetBeach201707281100,774.26,1
32931,Ohio Street Beach,2017-07-28T12:00:00,23.7,5.27,,0.187,3.0,11.6,OhioStreetBeach201707281200,784.5799999999999,1
32932,Ohio Street Beach,2017-07-28T13:00:00,24.0,4.61,,0.187,3.0,11.6,OhioStreetBeach201707281300,787.94,1
32933,Ohio Street Beach,2017-07-28T14:00:00,23.6,4.78,,0.187,3.0,11.6,OhioStreetBeach201707281400,780.62,1
32934,Ohio Street Beach,2017-07-28T15:00:00,23.7,4.65,,0.187,3.0,11.6,OhioStreetBeach201707281500,782.1,1
32935,Ohio Street Beach,2017-07-28T16:00:00,23.9,7.818610664091836,,0.187,3.0,11.6,OhioStreetBeach201707281600,798.7744426563673,1
32936,Ohio Street Beach,2017-07-28T17:00:00,23.8,5.77,,0.187,3.0,11.6,OhioStreetBeach201707281700,788.5799999999999,1
32937,Ohio Street Beach,2017-07-28T18:00:00,23.4,5.53,,0.187,3.0,11.6,OhioStreetBeach201707281800,779.62,1
32938,Ohio Street Beach,2017-07-28T19:00:00,23.3,7.818610664091836,,0.187,3.0,11.6,OhioStreetBeach201707281900,786.7744426563673,1
32939,Ohio Street Beach,2017-07-28T20:00:00,23.2,7.818610664091836,,0.187,3.0,11.6,OhioStreetBeach201707282000,784.7744426563673,1
32940,Ohio Street Beach,2017-07-28T21:00:00,23.0,7.818610664091836,,0.187,3.0,11.5,OhioStreetBeach201707282100,780.7744426563673,1
